,customer_id,coupon_id,category,age_range,marital_status,family_size,no_of_children,income_bracket,gender,mean_discount_used_by_cust,unique_items_bought_by_cust,mean_selling_price_paid_by_cust,mean_quantity_bought_by_cust,total_discount_used_by_cust,total_coupons_used_by_cust,total_price_paid_by_cust,total_quantity_bought_by_cust,mean_coupon_discount,mean_item_price
61,464,671,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.6,74.8
62,464,1029,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,180.65
63,464,1029,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,180.65
64,464,400,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.33,148.35
65,464,400,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.33,148.35
66,464,355,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,135.14
67,464,355,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,135.14
68,464,355,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,135.14
69,464,864,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.84,115.45
70,464,864,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.84,115.45
71,464,864,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.84,115.45
72,464,689,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-10.01,534.91
73,464,689,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-10.01,534.91
74,464,689,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-10.01,534.91
75,464,665,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-15.41,587.4
76,464,665,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-15.41,587.4
77,464,665,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-15.41,587.4
78,464,679,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.57,289.05
79,464,679,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.57,289.05
80,464,263,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.37,167.48
81,464,263,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.37,167.48
82,464,263,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.37,167.48
83,464,658,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-5.31,113.67
84,464,658,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-5.31,113.67
85,464,658,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-5.31,113.67
86,464,795,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,181.83
87,464,795,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,181.83
88,464,795,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,181.83
89,464,318,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.02,129.52
90,464,318,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.02,129.52
91,464,318,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.02,129.52
92,464,1068,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,107.99
93,464,822,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-4.77,217.54
94,464,822,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-4.77,217.54
95,464,822,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-4.77,217.54
96,464,718,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.62,91.27
97,464,718,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.62,91.27
98,464,718,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.62,91.27
99,464,354,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.16,60.33
100,464,354,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.16,60.33
101,464,354,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.16,60.33
102,464,668,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.48,90.43
103,464,668,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.48,90.43
104,464,668,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.48,90.43
105,464,309,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,183.71
106,464,309,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,183.71
107,464,309,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,183.71
108,464,1004,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.69,109.07
109,464,1004,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.69,109.07
110,464,1004,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.69,109.07
111,464,264,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.37,167.48
112,464,264,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.37,167.48
113,464,264,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.37,167.48
114,464,826,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-35.62,231.17
115,464,431,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,22.3
116,464,431,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,22.3
117,464,431,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,22.3
118,464,678,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.79,297.58
119,464,678,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.79,297.58
120,464,678,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.79,297.58
121,464,1095,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.21,69.76
122,464,1095,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.21,69.76
123,464,1095,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.21,69.76
124,464,393,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.89,222.32
125,464,393,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.89,222.32
126,464,1076,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.85,185.55
127,464,1076,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.85,185.55
128,464,1076,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.85,185.55
129,464,395,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.21,150.09
130,464,395,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.21,150.09
131,464,395,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.21,150.09
132,464,422,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.33,210.61
133,464,422,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.33,210.61
134,464,422,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.33,210.61
135,464,726,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.14,52.91
136,464,726,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.14,52.91
137,464,726,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.14,52.91
138,464,1092,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.7,137.55
139,464,1092,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.7,137.55
140,464,1092,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.7,137.55
141,464,1100,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.09,43.16
142,464,1100,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.09,43.16
143,464,324,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.1,38.24
144,464,324,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.1,38.24
145,464,324,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.1,38.24
146,464,996,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.9,77.46
147,464,996,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.9,77.46
148,464,1096,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.21,69.76
149,464,1096,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.21,69.76
150,464,1096,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.21,69.76
151,464,472,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.95,394.22
152,464,472,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.95,394.22
153,464,472,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.95,394.22
154,464,971,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.16,127.48
155,464,971,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.16,127.48
156,464,971,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-2.16,127.48
157,464,839,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.74,108.45
158,464,839,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.74,108.45
159,464,397,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.05,150.59
160,464,397,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.05,150.59
161,464,397,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.05,150.59
162,464,968,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-3.36,385.7
163,464,968,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-3.36,385.7
164,464,934,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.03,15.15
165,464,934,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.03,15.15
166,464,893,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.19,448.45
167,464,1090,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.74,68.75
168,464,1090,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.74,68.75
169,464,1090,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.74,68.75
170,464,1089,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.45,57.78
171,464,1089,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.45,57.78
172,464,1089,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.45,57.78
173,464,955,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-11.13,968.06
174,464,955,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-11.13,968.06
175,464,360,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,41.83
176,464,360,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,41.83
177,464,360,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,41.83
178,464,510,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-4.25,195.85
179,464,510,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-4.25,195.85
180,464,510,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-4.25,195.85
181,464,389,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.93,167.25
182,464,389,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.93,167.25
183,464,389,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.93,167.25
184,464,823,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-19.6,175.63
185,464,823,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-19.6,175.63
186,464,910,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,96.53
187,464,910,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,96.53
188,464,910,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,96.53
189,464,732,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-17.81,372.91
190,464,732,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-17.81,372.91
191,464,511,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.63,81.37
192,464,511,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.63,81.37
193,464,511,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.63,81.37
194,464,704,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.17,124.95
195,464,704,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.17,124.95
196,464,704,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.17,124.95
197,464,913,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.65,110.34
198,464,913,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.65,110.34
199,464,913,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.65,110.34
200,464,449,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.05,107.38
201,464,449,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.05,107.38
202,464,449,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.05,107.38
203,464,1097,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.66,116.74
204,464,1097,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.66,116.74
205,464,1097,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.66,116.74
206,464,552,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.02,35.19
207,464,552,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.02,35.19
208,464,552,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.02,35.19
209,464,722,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.48,102.92
210,464,722,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.48,102.92
211,464,722,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.48,102.92
212,464,728,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,395.54
213,464,728,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,395.54
214,464,728,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,395.54
215,464,965,Sport,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-1.65,188.43
216,464,404,Men,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.36,187.44
217,464,404,Women,3,0,5,3,3,1,-1.47,2040,89.27,1.04,-6063.05,220,369053.18,4314,-0.36,187.44
